,price,buy_prob,sell_prob,signal
22753,19581.61833399,0.37022313,0.47497314,2
22754,19549.15072882,0.37505934,0.42020437,2
22755,19643.71295712,0.36294958,0.50875735,2
22756,19666.42531646,0.3456291,0.5285926,0
22757,19538.71926185,0.36308503,0.50857395,2
22758,19528.59479144,0.34782034,0.5246676,0
22759,19533.22917345,0.43548712,0.36547136,2
22760,19564.09335177,0.39147335,0.429198,2
22761,19628.9056742,0.46883595,0.35250366,2
22762,19543.53765074,0.3697842,0.50226015,2
22763,19417.02963083,0.39065728,0.46892065,2
22764,19375.11867473,0.38184825,0.47887766,2
22765,19412.7211172,0.3678249,0.4973292,2
22766,19408.12724526,0.44271192,0.3984106,2
22767,19220.92463749,0.34926063,0.527285,0
22768,19216.75310402,0.33748046,0.5387981,0
22769,19366.37247015,0.36769074,0.4975126,2
22770,19295.46199239,0.38450125,0.40560836,2
22771,19322.19361801,0.38545752,0.40717942,2
22772,19330.96440419,0.39167598,0.44572046,2
22773,19234.19346834,0.40794075,0.44094402,2
22774,19312.65597672,0.36939892,0.4581055,2
22775,19291.87323237,0.39757857,0.4189623,2
22776,19282.63970958,0.37472817,0.42383578,2
22777,19282.12480708,0.40210366,0.42919677,2
22778,19260.01990675,0.46131632,0.38591266,2
22779,19190.31240308,0.39852935,0.45538792,2
22780,19218.78799995,0.3761334,0.48599324,2
22781,19194.98559747,0.4095593,0.42435932,2
22782,19269.50882058,0.37050492,0.47891176,2
22783,19218.40687775,0.3753246,0.46493396,2
22784,19200.38596479,0.3661333,0.480773,2
22785,19164.07382452,0.4190266,0.40576303,2
22786,19121.66226054,0.3851724,0.48683292,2
22787,19155.18291964,0.35502088,0.51671344,2
22788,19266.89015932,0.40687165,0.45799196,2
22789,19178.32491211,0.45889837,0.39258325,2
22790,19183.07521813,0.4287037,0.39895558,2
22791,19186.29057347,0.38795057,0.40027615,2
22792,19234.31896184,0.40400848,0.44790047,2
22793,19195.30994233,0.39760602,0.42066616,2
22794,19195.75892535,0.38789013,0.39614174,2
22795,19140.34670386,0.39174834,0.42879704,2
22796,19122.62168898,0.4051605,0.37416968,2
22797,18971.93067999,0.34688994,0.5293393,0
22798,19045.5153835,0.43046877,0.41653192,2
22799,19061.24186436,0.42926353,0.35452968,2
22800,19043.34749019,0.45954436,0.30847508,2
22801,19185.46696883,0.36821496,0.4971001,2
22802,19141.6562086,0.49654108,0.33550617,2
22803,19131.39300994,0.42796522,0.40698338,2
22804,19146.38600506,0.402124,0.42973325,2
22805,19114.93189729,0.38971204,0.40063617,2
22806,19186.78145641,0.40320078,0.37670124,2
22807,19201.45107795,0.38022265,0.48218855,2
22808,19208.01474609,0.45231315,0.3764787,2
22809,19135.07487368,0.38289207,0.48245484,2
22810,19173.16841133,0.37078413,0.5027579,2
22811,19326.59790862,0.38184825,0.47887766,2
22812,19253.68613247,0.42495197,0.4189202,2
22813,19184.29141208,0.3554398,0.5177389,2
22814,19103.73843937,0.33284175,0.54513735,0
22815,19060.88855936,0.38289207,0.48245484,2
22816,19068.03900715,0.40887702,0.4401754,2
22817,19030.48483128,0.3752713,0.4848764,2
22818,19073.56683656,0.40363368,0.31106764,2
22819,19036.79853431,0.41472873,0.42532465,2
22820,19048.01478358,0.42424172,0.3970884,2
22821,19053.00087514,0.42239353,0.4231249,2
22822,19076.65987997,0.4180776,0.38947824,2
22823,19111.38817185,0.4072121,0.42886412,2
22824,19053.23478188,0.408578,0.4200061,2
22825,19047.28799451,0.41372165,0.3921727,2
22826,19050.62900723,0.42421654,0.39967072,2
22827,19037.22216325,0.3977788,0.38508284,2
22828,19026.88357102,0.4805416,0.34121555,2
22829,18980.52757361,0.38198084,0.47798374,2
22830,19017.12841817,0.3560069,0.51347977,2
22831,19003.14585669,0.46221715,0.37566838,2
22832,18944.68630543,0.4372281,0.37955418,2
22833,18880.10331865,0.41960505,0.44575164,2
22834,19066.22717861,0.37835482,0.48567265,2
22835,18976.21782022,0.39415982,0.46722448,2
22836,19166.79859684,0.37950596,0.49319512,2
22837,19127.72981965,0.34904662,0.5276631,0
22838,19157.16113077,0.4848389,0.33913895,2
22839,19139.94336939,0.48566484,0.34025177,2
22840,19194.50884336,0.4027691,0.43531594,2
22841,19178.47211796,0.420778,0.42498395,2
22842,19155.77151386,0.42317966,0.40113804,2
22843,19191.25196645,0.39829308,0.41754797,2
22844,19166.50553672,0.46220782,0.3569442,2
22845,19165.1313575,0.39060348,0.42798465,2
22846,19163.44221944,0.36810687,0.46164024,2
22847,19138.56795799,0.40414107,0.42550054,2
22848,19160.0300752,0.39201438,0.442739,2
22849,19149.86223627,0.4046095,0.42318514,2
22850,19148.21427556,0.48844904,0.3421303,2
22851,19143.64858017,0.41113332,0.39966485,2
22852,19164.90000466,0.41086084,0.41594812,2
22853,19164.76223042,0.4104557,0.42468682,2
22854,19146.68166713,0.39820912,0.44149128,2
22855,19167.57335147,0.41781715,0.42740905,2
22856,19180.75873685,0.39955533,0.4380544,2
22857,19182.28295327,0.3939391,0.44519666,2
22858,19208.3821247,0.39871377,0.455136,2
22859,19234.47657262,0.52875566,0.3119628,2
22860,19234.01451967,0.3772558,0.4844595,2
22861,19193.97409923,0.4075691,0.44519982,2
22862,19156.20886718,0.3800368,0.46550584,2
22863,19175.1082169,0.40120268,0.43610474,2
22864,19186.73172262,0.37923193,0.4609097,2
22866,19207.08643342,0.3992996,0.4403238,2
22867,19192.70071901,0.38239145,0.45641828,2
22868,19208.36094609,0.40763286,0.40473083,2
22869,19195.78977566,0.4018822,0.43714896,2
22870,19177.47293317,0.39176324,0.45053196,2
22871,19198.88119859,0.40783,0.44301474,2
22872,19195.31226008,0.37493214,0.46716478,2
22873,19194.77293431,0.38676032,0.45903793,2
22874,19177.739027,0.4485016,0.39806345,2
22875,19189.99929425,0.4077015,0.44127187,2
22876,19162.4139044,0.3761334,0.48599324,2
22877,19183.54036455,0.3701356,0.47233132,2
22878,19183.28361747,0.36725938,0.43226215,2
22879,19170.51724749,0.37468812,0.4212388,2
22880,19152.5517923,0.33168727,0.5455704,0
22881,19149.34143167,0.37971336,0.48210314,2
22882,19176.5630506,0.4936515,0.3551587,2
22883,19190.02298365,0.36977515,0.49662864,2
22884,19190.72857631,0.43241352,0.41463488,2
22885,19180.90767769,0.39973047,0.43276492,2
22886,19476.55793082,0.40945408,0.46465042,2
22887,19439.04957511,0.33988714,0.5059947,0
22888,19498.24194087,0.36980093,0.5072702,2
22889,19501.4974086,0.35411814,0.516061,2
22890,19538.92166395,0.3379798,0.5381157,0
22891,19594.51203691,0.304594,0.5538105,0
22892,19579.12324689,0.33284175,0.54513735,0
22893,19527.65549529,0.34713417,0.52900803,0
22894,19412.9990344,0.36217597,0.50572515,2
22895,19415.43197127,0.42243633,0.42161041,2
22896,19392.26770685,0.35411814,0.516061,2
22897,19336.60984619,0.3337675,0.54387224,0
22898,19336.85873139,0.41888127,0.42756784,2
22899,19296.42188719,0.4085748,0.4427403,2
22900,19322.67929057,0.3283483,0.550145,0
22901,19340.98521644,0.40657216,0.4494026,2
22902,19383.27824023,0.40343866,0.44833758,2
22903,19405.30000275,0.36769074,0.4975126,2
22904,19425.16077759,0.41166627,0.43708715,2
22905,19375.37772521,0.34926063,0.527285,0
22906,19353.90505651,0.361975,0.5059994,2
22907,19276.78927483,0.40696734,0.4641166,2
22908,19304.21277093,0.46529222,0.35975543,2
22909,19275.81310376,0.43333527,0.4264197,2
22910,19287.2460938,0.4044256,0.44733045,2
22911,19336.83639902,0.4054922,0.44802693,2
22912,19348.06230191,0.3761334,0.48599324,2
22913,19381.17529045,0.3741116,0.45158544,2
22914,19368.11775002,0.39167598,0.44572046,2
22915,19361.17272971,0.37900534,0.43642473,2
22916,19330.12455003,0.3362226,0.46452686,0
22917,19309.11308035,0.4071658,0.42384097,2
22918,19298.73313315,0.39631355,0.44261375,2
22919,19312.53029807,0.39927456,0.420775,2
22920,19342.50523749,0.40539294,0.404409,2
22921,19341.92740244,0.39927456,0.420775,2
22922,19335.01857036,0.40545976,0.40790412,2
22923,19328.49792138,0.391838,0.44298965,2
22924,19306.77004984,0.3800368,0.46550584,2
22925,19297.37081048,0.4025143,0.4296753,2
22926,19271.05320711,0.4038606,0.4481026,2
22927,19302.2191698,0.4232273,0.42198622,2
22928,19299.0021612,0.37013328,0.4603137,2
22929,19327.45156862,0.4368842,0.40070075,2
22930,19480.80851997,0.37796846,0.4826723,2
22932,19753.02456126,0.33139065,0.51800466,0
22933,19817.56788065,0.42345244,0.45183754,2
22934,20122.74141779,0.3972858,0.46552676,2
22935,20277.51067867,0.36140046,0.5067835,2
22936,20279.35787314,0.33748046,0.5387981,0
22937,20194.60685153,0.35197806,0.5177709,2
22938,20240.50828811,0.43753687,0.37911603,2
22939,20067.19163084,0.426304,0.4241775,2
22940,20084.6577305,0.449757,0.40468314,2
22941,20171.49915595,0.44400173,0.39684874,2
22942,20237.07209124,0.43773207,0.3877437,2
22943,20217.90688249,0.39557743,0.43938962,2
22944,20256.41868923,0.40682086,0.444393,2
22945,20210.44117963,0.35688078,0.49389437,2
22946,20192.04410588,0.3692058,0.47641578,2
22947,20221.40264942,0.45072117,0.40340695,2
22948,20352.78747858,0.4108195,0.44316503,2
22949,20682.94171347,0.347165,0.529055,0
22950,20597.52986332,0.4091721,0.4413879,2
22951,20685.30302595,0.44688067,0.38160062,2
22952,20612.0075435,0.42143306,0.4144368,2
22953,20553.16927537,0.4450073,0.39986768,2
22954,20559.34784699,0.4006241,0.47362208,2
22955,20838.00214872,0.37795454,0.48419157,2
22956,20850.96745025,0.4144374,0.43256226,2
22957,20766.29674645,0.43857536,0.38645232,2
22958,20827.82070487,0.4254076,0.40857822,2
22959,20689.53807587,0.40407935,0.46514395,2
22960,20769.3714301,0.3775908,0.48400164,2
22961,20751.23343844,0.40037134,0.45131743,2
22962,20752.9550074,0.38733536,0.43809512,2
22963,20821.40500604,0.4055413,0.42963558,2
22964,20783.97537833,0.38453898,0.43760812,2
22965,20760.34838607,0.3899908,0.45380327,2
22966,20729.61871558,0.38594264,0.4392055,2
22967,20690.46451957,0.40140328,0.43737513,2
22968,20758.76342209,0.39721027,0.4413526,2
22969,20808.67799633,0.3950409,0.43872416,2
22970,20806.68958575,0.39201438,0.442739,2
22971,20723.32171781,0.41153046,0.42363617,2
22972,20706.39658463,0.37487695,0.47276276,2
22973,20714.0383662,0.40023482,0.45150447,2
22974,20617.63446937,0.3957854,0.43872228,2
22975,20551.8070026,0.39245355,0.44977844,2
22976,20626.66830505,0.44262388,0.372299,2
22977,20728.69796445,0.33168727,0.5455704,0
22978,20527.51028447,0.39315373,0.4866972,2
22979,20572.13331184,0.35411814,0.516061,2
22980,20572.86871799,0.43714893,0.40033758,2
22981,20572.07469599,0.39174834,0.42879704,2
22982,20586.8780207,0.42750755,0.389719,2
22983,20585.47328424,0.4303256,0.40371266,2
22984,20632.3807082,0.41412523,0.39616954,2
22985,20398.04553301,0.38698152,0.47065732,2
22986,20407.7628165,0.39971834,0.38208467,2
22987,20283.69871708,0.3947018,0.440259,2
22988,20296.92527548,0.3918848,0.42859802,2
22989,20288.86640181,0.41899344,0.4320551,2
22990,20324.18550292,0.4094572,0.44045448,2
22991,20225.62711412,0.40354732,0.4485306,2
22992,20295.07512886,0.40649492,0.40550828,2
22993,20255.93854554,0.39167598,0.44572046,2
22994,20289.42669902,0.35113987,0.45718098,2
22995,20263.75255952,0.47088033,0.34751734,2
22996,20080.19466862,0.36769074,0.4975126,2
22997,20183.9625097,0.38063714,0.47982007,2
22998,20206.3891461,0.37832484,0.41515628,2
22999,20183.82847097,0.4071882,0.4224438,2
23000,20177.73992468,0.37473503,0.42070583,2
23001,20213.55278797,0.35463387,0.51564896,2
23002,20475.60702286,0.42623883,0.44823048,2
23003,20511.22290027,0.35531494,0.5151047,2
23004,20487.95176643,0.42207444,0.43167207,2
23005,20708.6324805,0.35463387,0.51564896,2
23006,20634.1444627,0.39423275,0.44092414,2
23007,20637.57133472,0.37981084,0.413326,2
23008,20612.74455292,0.44827425,0.3983686,2
23009,20633.73012049,0.4058955,0.44374692,2
23010,20600.34979152,0.39274257,0.44421098,2
23011,20635.14969768,0.3845466,0.43760735,2
23012,20596.39789795,0.40624353,0.42548487,2
23013,20626.13051135,0.4025143,0.4296753,2
23014,20633.02515352,0.3845466,0.43760735,2
23015,20749.41507699,0.41242832,0.43639427,2
23016,20760.79845612,0.37660182,0.48535314,2
23017,20684.11704787,0.527479,0.31631887,2
23018,20661.20165858,0.37735754,0.48432043,2
23019,20690.14097346,0.42022678,0.4177062,2
23020,20779.90285053,0.39399466,0.4412619,2
23021,20938.97459873,0.38822067,0.47049987,2
23022,20961.1443606,0.40368536,0.44204846,2
23023,20780.22480968,0.35424668,0.5165625,2
23024,20707.03473044,0.42559743,0.41988817,2
23025,20776.82935061,0.44520873,0.39847317,2
23026,20786.33732034,0.4810914,0.34298936,2
23027,20812.72555529,0.39395034,0.4637192,2
23028,20929.63177826,0.37278804,0.49155027,2
23029,20874.13358388,0.41027772,0.44389942,2
23030,20819.38554328,0.46943432,0.35748377,2
23031,20860.82058675,0.44400173,0.39684874,2
23032,20843.30426781,0.324329,0.49862722,0
23033,20855.90839697,0.40420574,0.42594594,2
23034,20856.25001437,0.39167598,0.44572046,2
23035,20775.07587302,0.39123234,0.4527829,2
23036,20819.16231981,0.37724993,0.46711987,2
23037,20728.71146292,0.40101027,0.43560666,2
23038,20788.89123967,0.4054224,0.40706587,2
23039,20768.21235947,0.40414107,0.42550054,2
23040,20781.86781136,0.39363784,0.42430094,2
23041,20751.85498409,0.39167598,0.44572046,2
23042,20813.19923466,0.4042418,0.44758162,2
23043,20897.50219787,0.46653578,0.35015163,2
23044,20856.19761985,0.40158474,0.43697643,2
23045,20792.98059956,0.4699958,0.35710546,2
23046,20703.3582522,0.43698433,0.40189815,2
23047,20697.62816953,0.41492257,0.4507915,2
23048,20776.35679458,0.37022313,0.47497314,2
23049,20734.69136216,0.4137786,0.4523057,2
23050,20654.90819037,0.3563829,0.50034964,2
23051,20733.72162151,0.49682128,0.30812955,2
23052,20685.96478433,0.38004574,0.4458604,2
23053,20605.07013273,0.38306883,0.4815264,2
23054,20664.30422273,0.44079262,0.39533934,2
23055,20682.33107798,0.40564448,0.3734221,2
23056,20653.54592314,0.35907477,0.38712195,2
23057,20692.11427086,0.3782501,0.4152719,2
23058,20696.84992221,0.4248551,0.35544655,2
23059,20592.16876417,0.35424668,0.5165625,2
23060,20631.60118747,0.41689157,0.41044194,2
23061,20544.57335562,0.35463387,0.51564896,2
23062,20527.2516637,0.35197806,0.5177709,2
23063,20477.32942112,0.36821496,0.4971001,2
23064,20522.15250242,0.39172748,0.42882752,2
23065,20568.08119283,0.37691903,0.41732952,2
23066,20540.47200436,0.38060886,0.47987726,2
23067,20524.12730872,0.38115954,0.46595767,2
23068,20549.0420771,0.38471827,0.40527293,2
23069,20494.49784937,0.42646304,0.42749488,2
23070,20718.07542122,0.37795454,0.48419157,2
23071,20752.09059867,0.3869946,0.4721721,2
23072,20735.99954428,0.32713953,0.55293006,0
23073,20709.44913596,0.3504217,0.5263442,2
23074,20335.49503991,0.37457702,0.48449838,2
23075,20338.02920012,0.32981223,0.52438366,0
23076,20408.66304178,0.35277915,0.52884644,2
23077,20373.91750359,0.34713417,0.52900803,0
23078,20375.17871898,0.42066482,0.42182502,2
23079,20439.70098831,0.46792367,0.3443925,2
23080,20372.31504164,0.35434955,0.50320035,2
23081,20404.99598783,0.3889782,0.44827282,2
23082,20405.3257584,0.3928579,0.44404778,2
23083,20480.19395832,0.3811229,0.48226604,2
23084,20499.55414811,0.38502416,0.47384357,2
23085,20455.79577815,0.41299093,0.43781933,2
23086,20513.39049918,0.41242832,0.43639427,2
23087,20575.02961818,0.40354732,0.4485306,2
23088,20485.31398048,0.37139994,0.4769396,2
23089,20496.80840522,0.39807355,0.44013843,2
23090,20523.89669409,0.38089567,0.47948536,2
23091,20620.36709442,0.39277723,0.450622,2
23092,20594.47766864,0.3672141,0.47924036,2
23093,20581.50571172,0.43333527,0.4264197,2
23094,20596.87372563,0.3607145,0.49262398,2
23095,20617.54583399,0.4179354,0.43118095,2
23096,20530.87163765,0.44015852,0.3853626,2
23097,20539.49824717,0.43382433,0.3843842,2
23098,20420.60430898,0.36219203,0.5162751,2
23099,20412.88031367,0.3624742,0.50531816,2
23100,20440.70883568,0.4216972,0.41406977,2
23101,20405.91128619,0.46224588,0.36732262,2
23102,20435.853817,0.42470697,0.35891852,2
23103,20459.21770603,0.40243253,0.4423631,2
23104,20448.98137255,0.4671267,0.37306666,2
23105,20480.87893007,0.3815159,0.40887165,2
23106,20460.2220055,0.35779575,0.442992,2
23107,20478.17166541,0.37538737,0.41969728,2
23108,20479.50150741,0.38395107,0.40645888,2
23109,20516.25778212,0.44289953,0.37693527,2
23110,20503.08014621,0.39445397,0.39022264,2
23111,20512.55906506,0.41664582,0.43284416,2
23112,20535.33992028,0.367294,0.48342767,2
23113,20518.53622504,0.40112045,0.45184714,2
23114,20481.62601644,0.39170808,0.44450444,2
23115,20472.71280572,0.40199676,0.37856245,2
23116,20418.2552905,0.36719415,0.49819124,2
23117,20505.50034568,0.44292837,0.38495842,2
23118,20471.47333521,0.4424412,0.40106028,2
23119,20408.68990757,0.3875979,0.4703074,2
23120,20435.35657022,0.4177356,0.3703507,2
23121,20394.81966892,0.3634952,0.5007354,2
23122,20398.90300478,0.3602162,0.52004105,2
23123,20430.78509023,0.35566533,0.51490414,2
23124,20405.49294386,0.38819084,0.42335835,2
23125,20520.17539338,0.3678249,0.4973292,2
23126,20437.41459779,0.33168727,0.5455704,0
23127,20462.24883857,0.41488054,0.45755544,2
23128,20250.27737572,0.40772006,0.46312547,2
23129,20180.7384265,0.3529118,0.51770955,2
23130,20151.05218949,0.4438315,0.38370427,2
23132,20165.0568294,0.449757,0.40468314,2
23133,20202.54678342,0.44894764,0.40470952,2
23134,20307.37087996,0.4361757,0.38847983,2
23135,20291.01750236,0.40876025,0.42279923,2
23136,20309.03780033,0.40581718,0.44542873,2
23137,20354.35422091,0.3761334,0.48599324,2
23138,20373.84441138,0.397157,0.44066468,2
23139,20305.80303874,0.40367672,0.44835383,2
23140,20316.91980727,0.3805199,0.47999892,2
23141,20295.88189752,0.40809065,0.45983446,2
23142,20318.7286113,0.39247572,0.4434159,2
23143,20266.83794228,0.39585418,0.4386248,2
23144,20125.58294178,0.40890533,0.42556047,2
23145,20104.45573724,0.42916405,0.42125165,2
23146,20127.66279898,0.46453714,0.39499483,2
23147,20316.57155907,0.36769074,0.4975126,2
23148,20265.61859343,0.43451276,0.40279198,2
23149,20295.81616988,0.45576894,0.39672557,2
23150,20226.43728468,0.36161155,0.4727391,2
23151,20242.56246918,0.40367672,0.44835383,2
23152,20260.68548067,0.37892663,0.46633944,2
23153,20235.40766985,0.3867868,0.45829067,2
23154,20259.23459525,0.37159806,0.4773743,2
23155,20195.15360707,0.410954,0.4387482,2
23156,20208.06984544,0.37892663,0.46633944,2
23157,20280.99346463,0.40499827,0.44869933,2
23158,20285.00994276,0.36619905,0.48426422,2
23159,20312.21291741,0.39376915,0.4603652,2
23160,20318.06533132,0.38608015,0.47240052,2
23161,20327.98782396,0.40859607,0.40423158,2
23162,20440.70044948,0.36021623,0.5077273,2
23163,20606.73267649,0.37564075,0.46654084,2
23164,20611.17198462,0.39432493,0.46217585,2
23165,20592.41477532,0.3993108,0.46057984,2
23166,20569.19313971,0.403165,0.44871172,2
23167,20655.38342434,0.4047338,0.45189217,2
23168,20566.63357764,0.35558584,0.5150125,2
23169,20758.47828735,0.4283064,0.43906888,2
23170,20768.95320602,0.35804752,0.5113594,2
23171,21219.11356356,0.356569,0.51337725,2
23172,20847.55010972,0.35197806,0.5177709,2
23173,20792.78457945,0.37950596,0.49319512,2
23174,20777.27760498,0.46865508,0.37548015,2
23175,20953.16496964,0.36479127,0.50721157,2
23176,21109.62927576,0.41041228,0.4234434,2
23177,21130.97104679,0.40718395,0.4225576,2
23178,21171.23916642,0.3760609,0.41865614,2
23179,21179.19339694,0.40584868,0.44754165,2
23180,21148.96203429,0.380142,0.41234723,2
23181,21445.74672103,0.42615187,0.39079753,2
23182,21363.9878633,0.36715633,0.46465433,2
23183,21393.10904417,0.40877533,0.44355783,2
23184,21446.96196875,0.36942285,0.4804336,2
23185,21374.42823796,0.39201438,0.442739,2
23186,21390.01978696,0.3779588,0.4472317,2
23187,21406.74756393,0.3824241,0.4407011,2
23188,21386.04226011,0.36001372,0.47426942,2
23189,21292.02023919,0.42425334,0.42248845,2
23190,21292.74289642,0.3580424,0.47397497,2
23191,21318.69107667,0.3867921,0.4509322,2
23192,21416.84402502,0.38008708,0.46470514,2
23193,21309.60847103,0.3900652,0.45065245,2
23194,21280.34388517,0.5904052,0.21282509,2
23195,21281.66729851,0.40794075,0.44094402,2
23196,21300.60659526,0.37892663,0.46633944,2
23197,21325.36417426,0.40314075,0.43538627,2
23198,21324.92822192,0.369046,0.482394,2
23199,21295.03519998,0.3977766,0.442899,2
23200,21329.63730703,0.37159806,0.4773743,2
23201,21352.68937673,0.40518662,0.42697957,2
23202,21340.6138666,0.38448173,0.44223496,2
23203,21297.18776004,0.4039657,0.42832863,2
23204,21302.08872695,0.37330672,0.48985612,2
23205,21328.59194441,0.39870661,0.4349551,2
23206,21205.99159732,0.41705877,0.41476327,2
23207,21238.81928255,0.39170808,0.44450444,2
23208,21236.41113926,0.41446978,0.4134638,2
23209,21239.4378769,0.39927456,0.420775,2
23210,21155.48003804,0.40071774,0.45239747,2
23211,21185.24924697,0.3964524,0.4376714,2
23212,21196.52464563,0.37230372,0.4244643,2
23213,21257.21339293,0.34713417,0.52900803,0
23214,21242.23299356,0.41893092,0.3695904,2
23215,21265.50653165,0.45096192,0.32190248,2
23216,21257.06876336,0.35345548,0.5169666,2
23217,21235.43337062,0.44597635,0.38285217,2
23218,21222.00913815,0.48525876,0.33729807,2
23219,21224.78718476,0.3932114,0.4636946,2
23220,21242.66780249,0.33430767,0.543134,0
23221,21257.66477216,0.38189793,0.4837986,2
23222,21244.89051523,0.38999096,0.4131394,2
23223,21223.67221615,0.46943432,0.35748377,2
23224,21200.46304336,0.4608236,0.3786007,2
23225,21205.21453962,0.43058223,0.40335706,2
23226,21141.63406115,0.4121215,0.43356726,2
23227,21144.98191148,0.35463387,0.51564896,2
23228,20910.21457226,0.40709603,0.46680135,2
23229,20902.76017398,0.38263425,0.48280326,2
23230,20990.93703644,0.3786839,0.4831962,2
23231,20992.67764106,0.34106424,0.5149107,0
23232,20914.2620624,0.3337675,0.54387224,0
23233,20895.38772157,0.37006584,0.49556628,2
23234,20864.98110159,0.40745813,0.44524783,2
23235,20861.66749822,0.3504217,0.5263442,2
23236,20637.26953858,0.37795454,0.48419157,2
23237,20720.60643493,0.38184825,0.47887766,2
23238,20683.59191362,0.35502088,0.51671344,2
23239,20760.95725009,0.36821496,0.4971001,2
23240,20736.06372486,0.4050614,0.44591233,2
23241,20767.70616275,0.36479127,0.50721157,2
23242,20727.3757776,0.39315373,0.4866972,2
23243,20655.74145855,0.3786839,0.4831962,2
23244,20769.7746505,0.35779756,0.5117006,2
23245,20670.52487439,0.36294958,0.50875735,2
23246,20710.00756844,0.4062717,0.42385134,2
23247,20713.60361085,0.40728655,0.4088449,2
23249,20809.42020197,0.4090592,0.41989824,2
23250,20687.10396494,0.5024364,0.3310595,2
23251,20466.90561442,0.36769074,0.4975126,2
23252,20591.36857791,0.44765592,0.38175485,2
23253,20516.0291424,0.45576894,0.39672557,2
23254,20633.31022618,0.4159943,0.35692397,2
23255,20450.94098839,0.42254046,0.41332456,2
23256,20169.02459712,0.40709603,0.46680135,2
23257,19660.50072085,0.33315518,0.52558476,0
23258,19725.20892091,0.37141415,0.49311748,2
23259,19788.60940387,0.36294958,0.50875735,2
23260,19813.83524688,0.4379129,0.39275658,2
23261,19748.48224644,0.44400173,0.39684874,2
23262,19791.34211112,0.3918848,0.42859802,2
23263,19706.30805718,0.40364075,0.44840297,2
23264,19721.98148626,0.40690705,0.44393945,2
23265,19728.41485569,0.39187533,0.4286119,2
23266,19571.89461162,0.4084648,0.43359163,2
23267,19430.02958126,0.3624742,0.50531816,2
23268,19556.72923415,0.33041793,0.54844975,0
23269,20386.76317276,0.398612,0.473481,2
23270,19355.87500968,0.38822067,0.47049987,2
23271,18613.39394362,0.3426622,0.5038675,0
23272,18278.85332642,0.4029173,0.46467218,2
23273,18201.53431947,0.35772285,0.51583153,2
23274,18713.85735925,0.4394627,0.39060754,2
23275,18487.1851849,0.42151546,0.4420648,2
23276,18563.68054822,0.41610035,0.43137625,2
23277,18336.61535198,0.41708896,0.428407,2
23278,18343.38077754,0.4153492,0.43240282,2
23279,18138.15207108,0.41208732,0.43686026,2
23280,18318.2849326,0.4191798,0.42716798,2
23281,18283.52205429,0.41676456,0.4138509,2
23282,18416.94419471,0.40524745,0.42927054,2
23283,18311.46887096,0.4134001,0.4372624,2
23284,18253.91072772,0.38016933,0.41230494,2
23285,18159.38923134,0.47428513,0.3722167,2
23286,17767.98604093,0.3756128,0.48668632,2
23287,17680.61098511,0.35400334,0.51689464,2
23288,17873.73655385,0.42449123,0.41329178,2
23289,17657.47757454,0.41256186,0.44267935,2
23290,17581.13318735,0.48690772,0.36396787,2
23291,17732.82479566,0.4270696,0.4182985,2
23292,17160.94233694,0.34878176,0.5233537,0
23293,17105.54856216,0.3645452,0.507544,2
23294,16999.74460507,0.44922256,0.37582445,2
23295,16675.09905381,0.44880456,0.38233706,2
23296,16783.16534465,0.45010033,0.37585664,2
23297,16402.62868497,0.4682202,0.3577153,2
23298,15775.226714,0.3919841,0.4486406,2
23299,15951.60603933,0.44273818,0.36970887,2
23300,15877.68132724,0.40406096,0.43898237,2
23301,16304.63025286,0.44166595,0.40144646,2
23302,16783.64787068,0.40255937,0.41303363,2
23303,16302.65405235,0.3858992,0.45194495,2
23304,16460.97947496,0.4136852,0.43467668,2
23305,16622.09832647,0.41836026,0.41155124,2
23306,16975.80345811,0.39955533,0.4380544,2
23307,16993.3736374,0.40548667,0.40348515,2
23308,16968.06341587,0.40851685,0.42545065,2
23309,17131.69607886,0.41093382,0.4212621,2
23310,16756.55281475,0.40337735,0.37978616,2
23311,16411.15763693,0.41472873,0.42532465,2
23312,16305.2019407,0.4059409,0.37246534,2
23313,16547.63210732,0.45883366,0.36936456,2
23314,17572.32701737,0.3842651,0.4755793,2
23315,17591.725754,0.40485388,0.45103672,2
23316,17637.63813098,0.4917092,0.33364853,2
23317,17913.846414,0.48566484,0.34025177,2
23318,17546.5186315,0.39098406,0.42991138,2
23319,17351.06741176,0.42272577,0.40467662,2
23320,17428.67640215,0.38906774,0.39430854,2
23321,18074.27431213,0.42702612,0.41679806,2
23322,17972.27117302,0.39116797,0.39530244,2
23323,17800.16531225,0.41466695,0.35445628,2
23324,17649.5561585,0.39786133,0.36635995,2
23325,17673.34057158,0.38348222,0.38977212,2
23326,17244.88693128,0.40843946,0.4418453,2
23327,17374.34212332,0.41138715,0.4230582,2
23328,17162.49357799,0.40429452,0.43138906,2
23329,17781.16343473,0.42317966,0.40113804,2
23330,18061.97445991,0.40708238,0.4067126,2
23331,17240.25387324,0.408578,0.4200061,2
23332,17448.03292122,0.40843946,0.4418453,2
23333,17615.87610992,0.41733843,0.4208256,2
23334,17374.79516211,0.41012743,0.40503085,2
23335,17697.70451908,0.40524358,0.423636,2
23336,17309.6282203,0.41666397,0.41035873,2
23337,17364.6863354,0.3952195,0.39653194,2
23338,17294.5841907,0.4470605,0.36180654,2
23339,16932.34140579,0.38861352,0.47169903,2
23340,16883.2232771,0.39382854,0.46317557,2
23341,16823.82725017,0.44948918,0.36256307,2
