sharpe,max_drawdown,num_trades,win_rate
-0.79546883888358,0.659711737992995,27,0.18518518518518517
-0.5144930559076897,0.4129205944193504,13,0.46153846153846156
-0.3908261583573636,0.6383164530063254,21,0.42857142857142855
-0.8543604234104593,0.6891323086930166,30,0.43333333333333335
-0.6681760905434971,0.5037362267978128,19,0.3684210526315789
