prob_sell,prob_hold,prob_buy,predicted_signal
0.32093668,0.34010792,0.3389554,0
0.27335498,0.42270476,0.30394024,0
0.29809642,0.38563615,0.31626746,0
0.3229073,0.3448032,0.33228946,0
0.32409433,0.35153654,0.32436916,0
0.31422815,0.36664128,0.3191306,0
0.27485242,0.47004294,0.25510472,0
0.32991213,0.32148403,0.3486038,1
0.286496,0.39607486,0.31742907,0
0.3355517,0.31626076,0.3481875,1
0.33458596,0.32662117,0.33879292,1
0.34101373,0.32325536,0.33573085,-1
0.30528718,0.41410175,0.2806111,0
0.3712037,0.2601754,0.36862084,-1
0.28426516,0.41045904,0.30527583,0
0.29159182,0.3870131,0.32139516,0
0.24625547,0.472349,0.28139555,0
0.30706933,0.37609708,0.3168336,0
0.32367498,0.33708918,0.33923587,1
0.28158563,0.41596314,0.30245122,0
0.2934273,0.3985661,0.30800658,0
0.27841133,0.47339737,0.24819134,0
0.28797793,0.42348316,0.28853884,0
0.22514617,0.50642604,0.26842773,0
0.22470994,0.5051549,0.27013513,0
0.31784502,0.376104,0.306051,0
0.3231256,0.34708485,0.32978964,0
0.31128865,0.36828944,0.3204219,0
0.33563498,0.32617205,0.338193,1
0.28522602,0.4619709,0.25280312,0
0.2899366,0.40147427,0.30858916,0
0.28663123,0.41585827,0.2975105,0
0.2837718,0.39855966,0.31766856,0
0.3047348,0.37895083,0.31631437,0
0.30081272,0.3823507,0.3168366,0
0.32863295,0.34049675,0.33087027,0
0.29874843,0.38889387,0.31235772,0
0.3626838,0.28395396,0.3533622,-1
0.32475126,0.3412061,0.33404264,0
0.31742522,0.35132718,0.33124757,0
0.3682456,0.27385354,0.3579009,-1
0.33291632,0.31631422,0.35076946,1
0.32336137,0.3419021,0.33473647,0
0.3219391,0.379095,0.2989659,0
0.2666033,0.43179452,0.30160215,0
0.2836911,0.42734814,0.2889607,0
0.28562784,0.40155748,0.31281468,0
0.2866883,0.39916348,0.31414825,0
0.29521248,0.3946114,0.31017613,0
0.3001788,0.38747796,0.3123433,0
0.26323828,0.4450019,0.29175988,0
0.24913241,0.51484597,0.23602168,0
0.31358966,0.37378448,0.31262589,0
0.30475506,0.38935962,0.30588531,0
0.28294158,0.40753883,0.3095196,0
0.32287982,0.35480663,0.32231352,0
0.3125474,0.40622422,0.2812284,0
0.32952225,0.33550984,0.3349679,0
0.3725641,0.2679065,0.3595294,-1
0.34530565,0.31369302,0.34100133,-1
0.3149145,0.3613698,0.32371572,0
0.3163212,0.35190475,0.33177415,0
0.34381965,0.2981427,0.35803765,1
0.3362807,0.34383142,0.31988782,0
0.31114388,0.394214,0.29464212,0
0.33364853,0.3352973,0.33105418,0
0.29954368,0.4232786,0.27717778,0
0.28517807,0.43488815,0.27993384,0
0.23904873,0.48660088,0.27435037,0
0.2553067,0.44954655,0.2951468,0
0.32225004,0.34839895,0.32935104,0
0.312852,0.3647493,0.32239866,0
0.334959,0.34939104,0.31564996,0
0.3059657,0.3761086,0.3179257,0
0.2727444,0.4304144,0.2968412,0
0.31267118,0.36591926,0.32140964,0
0.3258993,0.37926236,0.29483837,0
0.2733215,0.4204561,0.30622244,0
0.3344122,0.33181703,0.33377075,-1
0.37242842,0.26783797,0.35973367,-1
0.37343636,0.2693335,0.35723013,-1
0.29298738,0.3966742,0.31033844,0
0.26101303,0.43810716,0.30087984,0
0.2727585,0.4408985,0.286343,0
0.325112,0.3445646,0.3303234,0
0.37180257,0.26691556,0.3612819,-1
0.27590844,0.42384407,0.30024755,0
0.31147432,0.3641119,0.3244138,0
0.29683834,0.40758404,0.2955776,0
0.27753302,0.4128469,0.30962008,0
0.28797886,0.40662986,0.3053913,0
0.30321917,0.38247922,0.31430158,0
0.31956995,0.36666185,0.31376818,0
0.30879933,0.3778839,0.31331673,0
0.27880767,0.4202427,0.30094963,0
0.2538373,0.4594923,0.28667042,0
0.2945857,0.44251937,0.2628949,0
0.3407555,0.32345635,0.3357882,-1
0.27810082,0.46765807,0.25424117,0
0.2592883,0.4528659,0.28784582,0
0.30311787,0.38434586,0.31253633,0
0.30911848,0.3694085,0.32147303,0
0.3287433,0.3384935,0.33276322,0
0.33429006,0.3221951,0.3435149,1
0.37437296,0.27002046,0.3556066,-1
0.3510245,0.30243182,0.3465437,-1
0.3664372,0.28017092,0.35339183,-1
0.36819217,0.26318693,0.3686209,1
0.3090391,0.35643286,0.3345281,0
0.31645167,0.39240137,0.29114696,0
0.3204971,0.33556387,0.34393898,1
0.30644843,0.40612057,0.28743097,0
0.263603,0.4451016,0.29129544,0
0.29932588,0.378876,0.32179815,0
0.33655345,0.33228302,0.33116356,-1
0.26757237,0.43291196,0.2995157,0
0.29761392,0.42253852,0.27984762,0
0.3295052,0.34171018,0.32878467,0
0.2839117,0.4163489,0.2997394,0
0.29239577,0.39805445,0.30954987,0
0.22922245,0.50150436,0.2692732,0
0.31283313,0.37035045,0.31681648,0
0.28368416,0.41493377,0.30138206,0
0.32089692,0.35635358,0.3227495,0
0.34234312,0.33251742,0.32513946,-1
0.3631814,0.29166624,0.34515232,-1
0.3260062,0.34304076,0.330953,0
0.28368184,0.397295,0.31902316,0
0.37441474,0.24277265,0.38281253,1
0.32206655,0.3434153,0.33451822,0
0.35507083,0.28131884,0.3636103,1
0.3038746,0.37375194,0.32237342,0
0.3755172,0.26645097,0.35803178,-1
0.37735158,0.2765523,0.3460961,-1
0.3729071,0.26368693,0.3634059,-1
0.3054372,0.3623418,0.33222106,0
0.31878862,0.34239882,0.33881262,0
0.32000393,0.38245824,0.29753786,0
0.32440385,0.34451577,0.3310804,0
0.2684389,0.42509538,0.30646563,0
0.35549107,0.2945872,0.34992176,-1
0.3420141,0.30740938,0.35057652,1
0.37369618,0.28600436,0.3402995,-1
0.2957715,0.39137536,0.31285313,0
0.31346312,0.35661745,0.32991943,0
0.32254487,0.39057678,0.28687838,0
0.30032605,0.3769288,0.3227451,0
0.28539315,0.39687282,0.31773406,0
0.32665557,0.34250623,0.3308382,0
0.33232224,0.34945175,0.31822598,0
0.33016518,0.33760822,0.3322266,0
0.30854353,0.36543208,0.32602435,0
0.34913296,0.29699284,0.35387415,1
0.33832863,0.3427374,0.3189339,0
0.37110373,0.26171172,0.3671845,-1
0.3070983,0.35632738,0.33657426,0
0.3452431,0.29252163,0.36223528,1
0.3271315,0.36548993,0.30737853,0
0.3322518,0.3589042,0.30884397,0
0.25829053,0.44386396,0.29784554,0
0.27808407,0.4121191,0.30979684,0
0.35054368,0.3635865,0.28586984,0
0.31697872,0.3555989,0.32742232,0
0.30394346,0.41485307,0.28120342,0
0.29040873,0.40291628,0.30667502,0
0.32146162,0.35136172,0.3271767,0
0.3475835,0.30239236,0.35002407,1
0.31647974,0.34919852,0.3343218,0
0.35842603,0.2907856,0.35078835,-1
0.31480262,0.36118567,0.3240117,0
0.3704254,0.26772338,0.36185122,-1
0.35183302,0.29603043,0.3521366,1
0.35838264,0.28063828,0.36097908,1
0.29555875,0.381694,0.3227473,0
0.27373222,0.4275357,0.298732,0
0.30675012,0.4085224,0.28472748,0
0.35404807,0.27888638,0.36706552,1
0.3349004,0.32332733,0.34177223,1
0.3081005,0.37304166,0.31885785,0
0.3723155,0.2713765,0.356308,-1
0.3783283,0.24828772,0.37338403,-1
0.31562948,0.34320438,0.34116614,0
0.2826298,0.39715275,0.32021752,0
0.3115044,0.3682716,0.32022405,0
0.34117532,0.3291697,0.329655,-1
0.3125756,0.39606163,0.29136276,0
0.2599218,0.4460581,0.29402006,0
0.25040734,0.46709377,0.2824988,0
0.32365093,0.3826522,0.29369685,0
0.3221517,0.35051557,0.32733274,0
0.27895635,0.4157074,0.30533633,0
0.28646213,0.44655994,0.2669779,0
0.2336799,0.55899733,0.20732275,0
0.3120382,0.4238929,0.26406884,0
0.26849896,0.4234049,0.3080962,0
0.2216933,0.5174767,0.26083001,0
0.3408205,0.32036158,0.33881792,-1
0.3580723,0.31292158,0.3290061,-1
0.28983703,0.39329132,0.3168717,0
0.2406791,0.48396292,0.2753579,0
0.32556564,0.34672135,0.32771307,0
0.3404823,0.36458895,0.29492885,0
0.35770386,0.2966732,0.34562293,-1
0.32956392,0.343406,0.32703015,0
0.26018018,0.44757104,0.2922488,0
0.30001336,0.44005036,0.2599362,0
0.24955969,0.46772236,0.28271797,0
0.2682701,0.43312934,0.29860052,0
0.34952655,0.29716882,0.35330462,1
0.31020865,0.36962235,0.32016897,0
0.3356457,0.32738402,0.33697027,1
0.2861931,0.407395,0.3064119,0
0.26166883,0.44799167,0.29033947,0
0.3343308,0.3462388,0.31943035,0
0.34813312,0.30179667,0.35007018,1
0.2608284,0.43573987,0.30343172,0
0.33698788,0.32708597,0.3359261,-1
0.33797553,0.31679046,0.34523395,1
0.35914266,0.28792647,0.35293084,-1
0.334247,0.35992873,0.30582434,0
0.33520123,0.34432197,0.3204768,0
0.3272852,0.34071293,0.33200184,0
0.3280143,0.3391559,0.3328297,0
0.3595044,0.2743262,0.36616945,1
0.36655936,0.27077994,0.36266074,-1
0.34318477,0.30629605,0.35051924,1
0.29410625,0.3871125,0.3187813,0
0.3500466,0.2898718,0.36008164,1
0.3609259,0.2877736,0.3513005,-1
0.33339664,0.31308895,0.35351446,1
0.31314847,0.35743713,0.32941434,0
0.34024078,0.3086839,0.35107526,1
0.33603808,0.35535866,0.3086033,0
0.3256857,0.3337758,0.34053853,1
0.31021556,0.40924755,0.28053692,0
0.3273741,0.343793,0.3288329,0
0.3661625,0.2931432,0.3406943,-1
0.32064828,0.3470987,0.332253,0
0.31963733,0.34698424,0.33337843,0
0.2993199,0.3818573,0.31882277,0
0.32162145,0.34106234,0.33731622,0
0.34570038,0.307498,0.3468016,1
0.34185353,0.31585088,0.34229556,1
0.3046009,0.37488794,0.32051113,0
0.34227285,0.33059376,0.3271334,-1
0.3200844,0.35263088,0.32728463,0
0.3176466,0.3435521,0.33880126,0
0.37256375,0.26827332,0.35916293,-1
0.3402076,0.31231427,0.34747812,1
0.37346727,0.2691638,0.35736895,-1
0.34384227,0.30690554,0.3492522,1
0.34692124,0.30532354,0.3477552,1
0.35597712,0.2901555,0.3538674,-1
0.30506134,0.3654027,0.329536,0
0.32592556,0.33901367,0.33506075,0
0.38760737,0.23868777,0.37370482,-1
0.36378878,0.26384792,0.37236327,1
0.26424995,0.44106653,0.29468358,0
0.29524294,0.38308394,0.32167313,0
0.2900749,0.39784485,0.31208026,0
0.3390815,0.3251044,0.3358141,-1
0.3243827,0.3926269,0.28299046,0
0.31554076,0.39342076,0.29103845,0
0.32628563,0.35269073,0.3210236,0
0.29273412,0.38571876,0.32154706,0
0.2909586,0.40006143,0.3089799,0
0.37307817,0.26718587,0.359736,-1
0.33060482,0.3215465,0.34784865,1
0.3045576,0.375336,0.32010642,0
0.33379358,0.33155787,0.33464858,1
0.36831918,0.28137755,0.3503032,-1
0.34965885,0.32334313,0.32699805,-1
0.36193055,0.28596765,0.3521018,-1
0.34392622,0.3199873,0.3360865,-1
0.29151902,0.3921117,0.31636924,0
0.3109107,0.38347378,0.30561548,0
0.3484709,0.2904694,0.3610597,1
0.33372602,0.32105395,0.34522,1
0.33686954,0.32583272,0.33729777,1
0.37374127,0.26275507,0.3635036,-1
0.37794393,0.24817315,0.37388286,-1
0.30375144,0.36870268,0.32754594,0
0.34667695,0.2939003,0.35942283,1
0.34987766,0.3388233,0.31129906,-1
0.30963546,0.36244258,0.32792196,0
0.31904328,0.3460475,0.3349092,0
0.30176255,0.41934603,0.27889144,0
0.2593221,0.50960016,0.23107769,0
0.25998816,0.44970113,0.29031065,0
0.26559055,0.4297847,0.3046248,0
0.33427992,0.3385342,0.3271859,0
0.36771452,0.29582086,0.33646467,-1
0.28631175,0.40792063,0.30576766,0
0.30599344,0.37596694,0.31803966,0
0.32377908,0.34892228,0.3272986,0
0.31810096,0.35640913,0.3254899,0
0.3158115,0.34979343,0.33439508,0
0.3543588,0.3014875,0.3441537,-1
0.3732982,0.26462564,0.36207613,-1
0.3666875,0.29696834,0.33634418,-1
0.3705884,0.2631954,0.3662162,-1
0.34946546,0.2835036,0.36703098,1
0.3202884,0.4044719,0.2752397,0
0.28506342,0.40207657,0.31286004,0
0.23180759,0.49886984,0.26932257,0
0.34458157,0.32879052,0.32662794,-1
0.2930619,0.44220734,0.26473078,0
0.20875971,0.54080886,0.2504315,0
0.2601981,0.47042394,0.26937795,0
0.30499697,0.37910208,0.31590095,0
0.25683945,0.45514616,0.28801438,0
0.30474102,0.41694325,0.2783157,0
0.34557676,0.31035993,0.3440633,-1
0.32009107,0.35587952,0.32402945,0
0.37398085,0.26914507,0.3568741,-1
0.3426665,0.33320346,0.3241301,-1
0.3294794,0.3380173,0.33250326,0
0.30805746,0.35789153,0.33405104,0
0.35016313,0.34264323,0.30719367,-1
0.28526017,0.40898657,0.3057533,0
0.379096,0.2647664,0.35613766,-1
0.33147842,0.32456666,0.34395486,1
0.37179908,0.27228993,0.35591096,-1
0.31614077,0.35937318,0.3244861,0
0.31610882,0.3452425,0.33864865,0
0.34943196,0.30357876,0.34698933,-1
0.28285167,0.4084371,0.3087112,0
0.2832932,0.3965219,0.32018486,0
0.27774024,0.4171451,0.30511472,0
0.3417784,0.36827248,0.28994912,0
0.35106918,0.2963027,0.35262814,1
0.32413375,0.36977366,0.30609268,0
0.31027564,0.3674259,0.3222984,0
0.26749876,0.4379782,0.294523,0
0.28052855,0.411524,0.30794746,0
0.33327892,0.33193558,0.3347855,1
0.3167389,0.34241533,0.34084573,0
0.32963336,0.34319013,0.32717654,0
0.34135777,0.318568,0.34007424,-1
0.26880008,0.43395364,0.29724625,0
0.27283755,0.4321164,0.29504603,0
0.29629824,0.3944879,0.30921385,0
0.32584983,0.34991252,0.3242377,0
0.3353612,0.35542184,0.30921698,0
0.26578653,0.44084507,0.29336834,0
0.37140578,0.27336597,0.35522822,-1
0.34309685,0.30591416,0.350989,1
0.3419679,0.35040754,0.30762455,0
0.33895758,0.34346622,0.3175762,0
0.3486534,0.32164574,0.32970086,-1
0.31249967,0.3605723,0.32692808,0
0.23981257,0.48373845,0.27644902,0
0.25029987,0.4617321,0.287968,0
0.35445064,0.35297802,0.29257137,-1
0.3342878,0.35047114,0.31524107,0
0.31426716,0.39252818,0.29320472,0
0.37598273,0.26781332,0.35620388,-1
0.28957373,0.40155372,0.30887258,0
0.22229515,0.51640403,0.2613008,0
0.26477495,0.43554497,0.29968014,0
0.31625533,0.40379205,0.27995262,0
0.33332127,0.35515404,0.31152463,0
0.28514773,0.4079279,0.30692443,0
0.27376726,0.42747855,0.29875422,0
0.3065994,0.37787315,0.31552744,0
0.338984,0.30799404,0.35302192,1
0.30432102,0.36553568,0.3301433,0
0.3248344,0.33453548,0.34063005,1
0.3442476,0.3115799,0.3441725,-1
0.31149217,0.36730948,0.32119834,0
0.30017263,0.3736113,0.32621613,0
0.31418017,0.34477928,0.34104058,0
0.35993335,0.32448685,0.3155798,-1
0.36319607,0.28265417,0.3541498,-1
0.27666062,0.41263574,0.31070364,0
0.27793604,0.4697654,0.25229853,0
0.3596073,0.31499827,0.3253944,-1
0.30377686,0.3808484,0.31537476,0
0.37284002,0.27045637,0.35670358,-1
0.26115987,0.44842225,0.2904179,0
0.23444276,0.49334967,0.27220753,0
0.3125579,0.423555,0.26388708,0
0.27535614,0.4290434,0.29560044,0
0.30029392,0.39528236,0.30442363,0
0.35866737,0.32194299,0.31938964,-1
0.2933065,0.3961734,0.31052008,0
0.27437833,0.4255327,0.30008888,0
0.29757196,0.380504,0.3219241,0
0.31419483,0.3638388,0.3219664,0
0.3432116,0.30840474,0.34838364,1
0.34948462,0.32141763,0.32909772,-1
0.37960345,0.27033243,0.3500642,-1
0.3131011,0.36438653,0.32251233,0
0.30242795,0.40914008,0.28843197,0
0.36396205,0.26907745,0.36696056,1
0.33106658,0.3152859,0.35364753,1
0.3555454,0.30494505,0.33950955,-1
0.3172545,0.35428077,0.32846478,0
0.31551263,0.3947043,0.28978303,0
0.26376355,0.43921462,0.2970219,0
0.38004914,0.29167363,0.32827723,-1
0.3626794,0.28135508,0.35596552,-1
0.32508373,0.35380587,0.3211104,0
0.28411525,0.41069204,0.3051927,0
0.24724464,0.48765007,0.2651053,0
0.31007874,0.37658525,0.31333598,0
0.28159195,0.4134535,0.30495456,0
0.29602686,0.4244671,0.27950612,0
0.30464682,0.4006171,0.29473603,0
0.35739487,0.29520613,0.34739906,-1
0.29277852,0.39007682,0.31714475,0
0.3216834,0.3505129,0.3278036,0
0.29068625,0.40022826,0.30908552,0
0.32800117,0.33506215,0.33693677,1
0.3309073,0.32765114,0.3414416,1
0.35287738,0.29758424,0.3495384,-1
0.34438184,0.34080824,0.31480992,-1
0.3707954,0.26993483,0.35926977,-1
0.31940183,0.34069777,0.3399004,0
0.26736024,0.43176952,0.3008703,0
0.2850989,0.40372646,0.31117466,0
0.3421832,0.29584533,0.36197156,1
0.32518625,0.33784053,0.33697325,0
0.2904671,0.44616348,0.26336938,0
0.26179466,0.5003685,0.23783685,0
0.2759731,0.42406547,0.29996142,0
0.3271148,0.32998857,0.34289667,1
0.29005352,0.39729816,0.31264833,0
0.31017822,0.36920452,0.32061723,0
0.2624789,0.44646063,0.29106042,0
0.22323832,0.5146893,0.2620724,0
0.27415895,0.42662,0.29922104,0
0.32836878,0.3813431,0.29028806,0
0.28987074,0.40154973,0.3085795,0
0.31198972,0.39994553,0.28806478,0
0.3235958,0.36955282,0.30685133,0
0.35592902,0.30714083,0.33693007,-1
0.36646166,0.2741892,0.35934913,-1
0.3665222,0.29825875,0.33521903,-1
0.34241217,0.3167849,0.3408029,-1
0.3759985,0.26706445,0.35693696,-1
0.32505634,0.32320696,0.35173666,1
0.33779544,0.33009753,0.33210704,-1
0.28236967,0.4575016,0.26012874,0
0.28629676,0.40014723,0.31355608,0
0.29888073,0.37727687,0.32384232,0
0.37341174,0.26087847,0.36570984,-1
0.33940715,0.32431576,0.3362771,-1
0.28556573,0.40826914,0.30616516,0
0.32812503,0.34093076,0.33094418,0
0.33529058,0.35897163,0.30573782,0
0.33793768,0.34792575,0.31413662,0
0.3229185,0.3402159,0.3368656,0
0.32003242,0.34823143,0.33173618,0
0.23419826,0.49460426,0.27119753,0
0.34344846,0.3763758,0.28017572,0
0.32966432,0.32571658,0.34461907,1
0.32218888,0.3376384,0.34017268,1
0.3255287,0.3458718,0.32859954,0
0.3394104,0.3395097,0.3210799,0
0.32270908,0.34806305,0.3292279,0
0.32301956,0.33338937,0.34359112,1
0.35367703,0.29981157,0.34651142,-1
0.32648712,0.33870485,0.33480808,0
0.3461283,0.3457034,0.3081683,-1
0.27828467,0.41148028,0.31023502,0
0.34822488,0.31539634,0.3363788,-1
0.30454984,0.3747148,0.32073542,0
0.30412513,0.42432857,0.27154636,0
0.36591572,0.2798371,0.3542472,-1
0.31842047,0.34597424,0.33560532,0
0.2943161,0.38554734,0.32013658,0
0.2895094,0.398589,0.31190163,0
0.34046397,0.304383,0.35515302,1
0.28736198,0.4849077,0.2277303,0
0.28804344,0.42098317,0.29097342,0
0.23516516,0.49362007,0.27121484,0
0.2929908,0.3897007,0.3173085,0
0.32262713,0.35287112,0.3245018,0
0.30283538,0.42684278,0.27032182,0
0.3302771,0.33693144,0.3327915,0
0.29372355,0.39165822,0.31461817,0
0.29592335,0.39211035,0.31196633,0
0.37750453,0.29813915,0.32435626,-1
0.3688694,0.2693214,0.36180922,-1
0.34580296,0.30424654,0.34995052,1
0.29624674,0.3827711,0.3209821,0
0.34825456,0.32315975,0.3285857,-1
0.32061964,0.4137121,0.26566824,0
0.2429539,0.47506827,0.28197786,0
0.29962182,0.37331143,0.32706666,0
0.37417665,0.35371238,0.2721109,-1
0.28740287,0.40700907,0.30558807,0
0.33172107,0.34667623,0.32160267,0
0.29638612,0.37909836,0.32451552,0
0.26283637,0.44585475,0.29130894,0
0.32801947,0.33197597,0.34000462,1
0.34024116,0.300558,0.35920084,1
0.35883138,0.2941995,0.3469691,-1
0.29142928,0.4014905,0.30708018,0
0.29095802,0.38354802,0.3254939,0
0.23726644,0.48941052,0.27332306,0
0.27866167,0.4780229,0.24331543,0
0.21433133,0.5239921,0.26167658,0
0.23855194,0.4830553,0.27839273,0
0.31922305,0.42297447,0.25780252,0
0.32175887,0.34770003,0.33054107,0
0.3228976,0.34817356,0.32892883,0
0.31757867,0.35695043,0.32547086,0
0.32198054,0.34976122,0.32825825,0
0.27570412,0.48961923,0.2346767,0
0.25472462,0.44615766,0.29911777,0
0.29843235,0.39478794,0.30677974,0
0.32929853,0.3346831,0.33601838,1
0.29983726,0.3858973,0.31426546,0
0.29143322,0.40011752,0.30844924,0
